customer_id,customer_code,first_name,last_name,gender,email,phone,city,state,country,postal_code,birth_date,signup_at,segment,is_active,opted_in_marketing
19663,CUST-19663,Aaradhya,Patel,Male,aaradhya.patel.cust-19663@example.com,+91-8018413037,Pune,MH,India,580795,1984-01-17,2025-07-30 03:15:07,Premium,True,False
19664,CUST-19664,Muhammad,Verma,Other,muhammad.verma.cust-19664@example.com,+91-7717145388,Hyderabad,TS,India,161780,1987-06-12,2023-05-19 14:58:52,Standard,True,True
19665,CUST-19665,Nisha,Roy,Other,nisha.roy.cust-19665@example.com,+91-9232940128,Delhi,DL,India,870598,1996-06-01,2023-06-30 02:19:44,Standard,True,False
19666,CUST-19666,Shivansh,Singh,Female,shivansh.singh.cust-19666@example.com,+91-7282931807,Chennai,TN,India,919856,1993-04-06,2023-06-25 02:07:04,Standard,True,True
19667,CUST-19667,Anvi,Reddy,Female,anvi.reddy.cust-19667@example.com,+91-7510428421,Indore,MP,India,318429,1997-03-08,2024-08-17 07:41:34,Standard,True,True
19668,CUST-19668,Yash,Malhotra,Male,yash.malhotra.cust-19668@example.com,+91-6017132099,Howrah,WB,India,768518,1985-05-11,2024-09-17 13:36:21,Premium,True,False
19669,CUST-19669,Rudra,Pillai,Male,rudra.pillai.cust-19669@example.com,+91-6367102542,Noida,UP,India,530789,1981-07-22,2023-06-12 08:14:55,Gold,True,True
19670,CUST-19670,Ananya,Pillai,Male,ananya.pillai.cust-19670@example.com,+91-7146550870,Pune,MH,India,765868,2007-10-06,2023-07-21 04:12:08,Platinum,True,True
19671,CUST-19671,Prisha,Pillai,Other,prisha.pillai.cust-19671@example.com,+91-9171718221,Kanpur,UP,India,836961,1964-07-30,2023-10-08 17:14:40,Standard,False,False
19672,CUST-19672,Isha,Mehta,Other,isha.mehta.cust-19672@example.com,+91-9139162025,Ahmedabad,GJ,India,290668,1961-06-12,2023-03-07 00:19:22,Platinum,True,True
19673,CUST-19673,Sai,Reddy,Male,sai.reddy.cust-19673@example.com,+91-9864445881,Bengaluru,KA,India,726729,1974-10-25,2023-07-07 21:35:45,Standard,True,True
19674,CUST-19674,Shivansh,Sharma,Male,shivansh.sharma.cust-19674@example.com,+91-9849101430,Ahmedabad,GJ,India,719873,1964-09-11,2025-08-17 06:21:55,Gold,False,False
19675,CUST-19675,Isha,Reddy,Other,isha.reddy.cust-19675@example.com,+91-8374125419,Noida,UP,India,137091,1961-08-17,2023-02-19 13:57:55,Platinum,True,False
19676,CUST-19676,Vihaan,Singh,Male,vihaan.singh.cust-19676@example.com,+91-9436329882,Delhi,DL,India,136969,1972-09-24,2024-11-24 14:23:28,Platinum,True,True
19677,CUST-19677,Pari,Pillai,Other,pari.pillai.cust-19677@example.com,+91-8045074297,Mysuru,KA,India,238782,1970-06-18,2023-07-31 05:57:15,Platinum,True,True
19678,CUST-19678,Aadhya,Iyer,Other,aadhya.iyer.cust-19678@example.com,+91-9500362993,Secunderabad,TS,India,925055,1986-04-26,2024-06-16 17:41:24,Standard,True,False
19679,CUST-19679,Navya,Verma,Male,navya.verma.cust-19679@example.com,+91-8853696083,Ahmedabad,GJ,India,219980,1979-02-28,2025-04-02 00:20:10,Standard,True,True
19680,CUST-19680,Prisha,Khan,Female,prisha.khan.cust-19680@example.com,+91-7368247747,Coimbatore,TN,India,863283,2005-05-10,2024-11-10 20:17:19,Standard,True,True
19681,CUST-19681,Om,Verma,Female,om.verma.cust-19681@example.com,+91-8286096982,Nagpur,MH,India,210316,1991-05-21,2024-01-22 07:13:59,Gold,True,True
19682,CUST-19682,Rohan,Mehta,Male,rohan.mehta.cust-19682@example.com,+91-9300693571,Delhi,DL,India,275376,1967-11-04,2023-11-04 12:09:37,Gold,True,True
19683,CUST-19683,Navya,Mishra,Male,navya.mishra.cust-19683@example.com,+91-9174239202,Nagpur,MH,India,163664,2000-06-20,2025-08-25 18:09:16,Standard,True,False
19684,CUST-19684,Rohan,Chopra,Male,rohan.chopra.cust-19684@example.com,+91-7462897280,Kanpur,UP,India,196264,2000-03-12,2023-11-29 13:49:29,Standard,True,True
19685,CUST-19685,Sara,Singh,Other,sara.singh.cust-19685@example.com,+91-9385403073,Secunderabad,TS,India,447787,1998-11-02,2023-02-27 12:19:06,Gold,True,False
19686,CUST-19686,Ayaan,Chopra,Other,ayaan.chopra.cust-19686@example.com,+91-9509264035,Kolkata,WB,India,586417,1993-01-09,2024-04-01 02:39:25,Platinum,True,True
19687,CUST-19687,Shivansh,Iyer,Female,shivansh.iyer.cust-19687@example.com,+91-9451546458,Pune,MH,India,191759,1978-05-22,2025-06-07 09:22:30,Standard,True,True
19688,CUST-19688,Kabir,Agarwal,Female,kabir.agarwal.cust-19688@example.com,+91-9290075570,Gurugram,HR,India,967691,1977-04-26,2023-10-26 22:51:13,Standard,True,True
19689,CUST-19689,Nisha,Mehta,Other,nisha.mehta.cust-19689@example.com,+91-6514849491,Gurugram,HR,India,784749,1985-04-05,2024-11-01 05:34:04,Standard,True,False
19690,CUST-19690,Anika,Chopra,Male,anika.chopra.cust-19690@example.com,+91-7801198974,Lucknow,UP,India,211287,1960-12-25,2024-08-13 18:00:01,Standard,True,False
19691,CUST-19691,Sara,Mishra,Other,sara.mishra.cust-19691@example.com,+91-9469688801,Bengaluru,KA,India,376471,1994-10-02,2024-06-07 23:56:49,Gold,True,True
19692,CUST-19692,Ira,Ghosh,Female,ira.ghosh.cust-19692@example.com,+91-9498026502,Bhopal,MP,India,874994,1969-07-22,2023-11-20 17:47:10,Platinum,True,True
19693,CUST-19693,Isha,Pillai,Male,isha.pillai.cust-19693@example.com,+91-7843895152,Gurugram,HR,India,805840,1981-01-03,2025-04-12 21:03:48,Gold,False,True
19694,CUST-19694,Anvi,Patel,Female,anvi.patel.cust-19694@example.com,+91-6673716298,Jaipur,RJ,India,602148,1974-06-09,2023-01-21 19:55:34,Standard,True,False
19695,CUST-19695,Kiara,Iyer,Female,kiara.iyer.cust-19695@example.com,+91-6424281501,Chennai,TN,India,998913,1968-11-16,2023-10-05 19:33:08,Standard,True,False
19696,CUST-19696,Krishna,Jain,Female,krishna.jain.cust-19696@example.com,+91-6587838020,Chennai,TN,India,650876,1971-03-01,2024-12-08 08:25:36,Gold,True,True
19697,CUST-19697,Myra,Kapoor,Male,myra.kapoor.cust-19697@example.com,+91-9818637045,Nagpur,MH,India,708773,1985-02-13,2024-04-13 07:26:09,Gold,False,False
19698,CUST-19698,Dev,Reddy,Other,dev.reddy.cust-19698@example.com,+91-8723511626,Indore,MP,India,623700,2004-08-25,2025-03-20 08:00:58,Standard,True,False
19699,CUST-19699,Krishna,Agarwal,Other,krishna.agarwal.cust-19699@example.com,+91-6439163532,Bengaluru,KA,India,120540,1997-10-01,2023-06-10 23:35:25,Standard,True,True
19700,CUST-19700,Dev,Agarwal,Male,dev.agarwal.cust-19700@example.com,+91-6733152549,Mumbai,MH,India,284707,1985-05-20,2023-08-21 10:40:36,Standard,True,False
19701,CUST-19701,Myra,Mehta,Other,myra.mehta.cust-19701@example.com,+91-6428490072,Lucknow,UP,India,456385,2006-05-13,2024-03-14 03:23:57,Standard,False,True
19702,CUST-19702,Rohan,Roy,Male,rohan.roy.cust-19702@example.com,+91-6748644756,Ahmedabad,GJ,India,183026,1996-05-23,2023-10-01 14:52:10,Standard,True,False
19703,CUST-19703,Ananya,Kapoor,Male,ananya.kapoor.cust-19703@example.com,+91-7175425525,Gurugram,HR,India,570376,1994-06-06,2023-06-06 01:22:15,Standard,True,True
19704,CUST-19704,Ananya,Reddy,Male,ananya.reddy.cust-19704@example.com,+91-9194496427,Ahmedabad,GJ,India,683732,1989-02-14,2023-05-20 23:11:19,Standard,True,False
19705,CUST-19705,Prisha,Iyer,Male,prisha.iyer.cust-19705@example.com,+91-6406666249,Lucknow,UP,India,193276,1966-05-09,2024-03-17 21:04:51,Standard,True,False
19706,CUST-19706,Muhammad,Agarwal,Female,muhammad.agarwal.cust-19706@example.com,+91-7077808759,Mumbai,MH,India,672280,1963-08-11,2023-02-05 06:40:08,Standard,True,False
19707,CUST-19707,Anika,Mishra,Female,anika.mishra.cust-19707@example.com,+91-6569369591,Gurugram,HR,India,856342,1995-12-12,2025-05-17 10:09:41,Standard,True,True
19708,CUST-19708,Pari,Patel,Male,pari.patel.cust-19708@example.com,+91-6460141338,Mumbai,MH,India,276972,1997-03-27,2024-09-05 06:36:11,Gold,True,True
19709,CUST-19709,Sara,Ghosh,Other,sara.ghosh.cust-19709@example.com,+91-9825082334,Secunderabad,TS,India,917405,2000-04-22,2025-03-26 06:34:22,Standard,False,True
19710,CUST-19710,Shivansh,Mehta,Male,shivansh.mehta.cust-19710@example.com,+91-9242026738,Noida,UP,India,433977,1977-12-16,2023-08-07 10:21:57,Gold,True,False
19711,CUST-19711,Ananya,Khan,Other,ananya.khan.cust-19711@example.com,+91-6569220646,Kanpur,UP,India,307457,1965-02-02,2024-06-07 18:04:21,Standard,True,True
19712,CUST-19712,Om,Patel,Other,om.patel.cust-19712@example.com,+91-9315009342,Coimbatore,TN,India,218065,1965-12-01,2023-01-14 13:55:52,Gold,True,True
19713,CUST-19713,Krishna,Reddy,Male,krishna.reddy.cust-19713@example.com,+91-7033926137,Bengaluru,KA,India,358016,1971-03-08,2025-06-14 10:51:04,Standard,True,True
19714,CUST-19714,Aadhya,Chopra,Male,aadhya.chopra.cust-19714@example.com,+91-6994646432,Chennai,TN,India,349030,2007-04-08,2024-05-22 09:59:40,Standard,True,True
19715,CUST-19715,Avni,Agarwal,Female,avni.agarwal.cust-19715@example.com,+91-9203779809,Ahmedabad,GJ,India,789528,1968-06-25,2023-07-29 03:31:43,Gold,True,True
19716,CUST-19716,Shrishti,Gupta,Other,shrishti.gupta.cust-19716@example.com,+91-7962555954,Pune,MH,India,534652,1982-02-17,2023-08-22 05:10:49,Gold,True,False
19717,CUST-19717,Yash,Chopra,Female,yash.chopra.cust-19717@example.com,+91-8510697477,Bhopal,MP,India,757373,2007-03-14,2025-07-15 08:32:33,Standard,False,True
19718,CUST-19718,Vivaan,Das,Female,vivaan.das.cust-19718@example.com,+91-9045972438,Hyderabad,TS,India,566687,1997-04-03,2024-03-21 09:26:02,Premium,True,False
19719,CUST-19719,Ananya,Reddy,Female,ananya.reddy.cust-19719@example.com,+91-6218824365,Secunderabad,TS,India,381411,1979-06-04,2024-08-06 10:31:23,Gold,True,True
19720,CUST-19720,Kabir,Nair,Other,kabir.nair.cust-19720@example.com,+91-9077419521,Bengaluru,KA,India,450105,1966-10-21,2023-07-20 02:17:18,Platinum,True,True
19721,CUST-19721,Kiara,Ghosh,Other,kiara.ghosh.cust-19721@example.com,+91-6179850033,Indore,MP,India,715637,1988-05-19,2023-01-27 14:05:22,Standard,True,True
19722,CUST-19722,Diya,Verma,Male,diya.verma.cust-19722@example.com,+91-8762524463,Bhopal,MP,India,983805,1999-10-09,2025-07-07 17:02:07,Standard,True,False
19723,CUST-19723,Atharv,Verma,Other,atharv.verma.cust-19723@example.com,+91-7945130397,Hyderabad,TS,India,933593,2006-08-12,2023-10-28 19:56:25,Standard,True,True
19724,CUST-19724,Atharv,Reddy,Male,atharv.reddy.cust-19724@example.com,+91-8822702654,Mysuru,KA,India,447908,1987-12-24,2024-07-23 16:34:50,Platinum,True,True
19725,CUST-19725,Shrishti,Roy,Male,shrishti.roy.cust-19725@example.com,+91-6400415576,Mysuru,KA,India,275963,1998-03-21,2024-06-27 16:01:33,Standard,True,False
19726,CUST-19726,Pari,Iyer,Other,pari.iyer.cust-19726@example.com,+91-8244846225,Jaipur,RJ,India,444401,1977-05-23,2024-08-14 01:54:17,Standard,True,True
19727,CUST-19727,Manan,Mehta,Other,manan.mehta.cust-19727@example.com,+91-6876956385,Surat,GJ,India,230861,1975-03-07,2023-04-13 13:18:48,Standard,True,True
19728,CUST-19728,Aarav,Ghosh,Female,aarav.ghosh.cust-19728@example.com,+91-7095137838,Chennai,TN,India,580158,2005-08-04,2023-01-02 22:05:03,Standard,True,False
19729,CUST-19729,Sara,Chopra,Female,sara.chopra.cust-19729@example.com,+91-6660170507,Ahmedabad,GJ,India,820605,1985-06-05,2023-11-30 09:32:42,Gold,True,True
19730,CUST-19730,Muhammad,Patel,Female,muhammad.patel.cust-19730@example.com,+91-9281495421,Coimbatore,TN,India,565921,1963-02-09,2025-06-02 17:00:50,Standard,False,False
19731,CUST-19731,Ananya,Verma,Male,ananya.verma.cust-19731@example.com,+91-9230364954,Kanpur,UP,India,880514,1999-08-18,2025-07-15 04:02:58,Standard,True,False
19732,CUST-19732,Rudra,Jain,Female,rudra.jain.cust-19732@example.com,+91-8918392688,Mysuru,KA,India,623489,1984-12-15,2024-06-20 07:26:04,Standard,True,True
19733,CUST-19733,Isha,Kapoor,Other,isha.kapoor.cust-19733@example.com,+91-6402514966,Pune,MH,India,557524,1969-06-20,2023-07-19 03:45:59,Standard,True,True
19734,CUST-19734,Arjun,Iyer,Male,arjun.iyer.cust-19734@example.com,+91-8817697001,Kolkata,WB,India,257985,1967-01-04,2025-06-25 08:55:24,Standard,True,False
19735,CUST-19735,Pari,Singh,Male,pari.singh.cust-19735@example.com,+91-7155768624,Bengaluru,KA,India,246310,1997-11-23,2025-02-10 09:01:34,Standard,True,True
19736,CUST-19736,Sai,Gupta,Female,sai.gupta.cust-19736@example.com,+91-9919061492,Delhi,DL,India,492779,1997-06-17,2023-01-27 13:06:24,Standard,True,False
19737,CUST-19737,Myra,Verma,Male,myra.verma.cust-19737@example.com,+91-9226012957,Mumbai,MH,India,377520,1972-07-24,2023-05-31 22:41:16,Gold,True,False
19738,CUST-19738,Arjun,Roy,Other,arjun.roy.cust-19738@example.com,+91-8756969133,Howrah,WB,India,706961,2000-11-21,2023-12-22 12:38:23,Platinum,True,True
19739,CUST-19739,Shrishti,Chopra,Male,shrishti.chopra.cust-19739@example.com,+91-7731530249,Secunderabad,TS,India,687355,1967-08-16,2024-12-05 20:26:31,Standard,True,True
19740,CUST-19740,Aanya,Malhotra,Female,aanya.malhotra.cust-19740@example.com,+91-6086878340,Chennai,TN,India,592941,1996-03-08,2023-07-04 07:36:18,Standard,True,False
19741,CUST-19741,Rudra,Nair,Other,rudra.nair.cust-19741@example.com,+91-8559574122,Mysuru,KA,India,975931,1975-05-28,2023-08-09 09:37:59,Gold,True,True
19742,CUST-19742,Om,Iyer,Male,om.iyer.cust-19742@example.com,+91-9686290079,Mumbai,MH,India,792522,1972-06-12,2024-03-03 21:57:55,Standard,False,True
19743,CUST-19743,Aarav,Patel,Other,aarav.patel.cust-19743@example.com,+91-8843497588,Nagpur,MH,India,963665,1996-01-24,2023-10-24 07:54:55,Standard,False,True
19744,CUST-19744,Sai,Chopra,Female,sai.chopra.cust-19744@example.com,+91-9662308588,Mumbai,MH,India,534121,1991-11-25,2024-10-20 10:43:30,Standard,True,True
19745,CUST-19745,Sai,Das,Other,sai.das.cust-19745@example.com,+91-9244745789,Bhopal,MP,India,100672,1984-02-11,2024-07-11 17:05:21,Standard,True,True
19746,CUST-19746,Ananya,Chopra,Female,ananya.chopra.cust-19746@example.com,+91-8589842238,Bengaluru,KA,India,870989,1985-10-21,2025-05-03 22:06:50,Standard,True,True
19747,CUST-19747,Kunal,Pillai,Male,kunal.pillai.cust-19747@example.com,+91-8861755672,Pune,MH,India,356534,1965-07-03,2024-05-22 09:58:56,Standard,True,False
19748,CUST-19748,Aadhya,Nair,Female,aadhya.nair.cust-19748@example.com,+91-7079386945,Lucknow,UP,India,402815,2004-04-28,2025-04-18 07:12:44,Gold,True,True
19749,CUST-19749,Riya,Jain,Female,riya.jain.cust-19749@example.com,+91-6934734741,Kanpur,UP,India,939920,1993-02-06,2024-07-23 15:13:00,Standard,True,False
19750,CUST-19750,Navya,Kapoor,Other,navya.kapoor.cust-19750@example.com,+91-9462199013,Howrah,WB,India,457835,1998-10-23,2024-08-24 18:09:13,Standard,True,True
19751,CUST-19751,Aarav,Verma,Male,aarav.verma.cust-19751@example.com,+91-9616456889,Hyderabad,TS,India,472312,1980-06-09,2024-04-21 19:44:41,Platinum,True,True
19752,CUST-19752,Aarav,Pillai,Male,aarav.pillai.cust-19752@example.com,+91-8521283111,Noida,UP,India,523847,1985-07-02,2023-07-22 11:11:20,Standard,False,True
19753,CUST-19753,Riya,Das,Other,riya.das.cust-19753@example.com,+91-7854631019,Mysuru,KA,India,315760,1975-03-09,2023-11-26 08:24:10,Gold,True,True
19754,CUST-19754,Aarav,Singh,Other,aarav.singh.cust-19754@example.com,+91-9360721777,Hyderabad,TS,India,388167,1977-07-05,2023-02-12 00:12:16,Gold,True,True
19755,CUST-19755,Aaradhya,Reddy,Other,aaradhya.reddy.cust-19755@example.com,+91-9184091086,Ahmedabad,GJ,India,804584,1980-07-19,2024-02-07 21:32:22,Gold,True,False
19756,CUST-19756,Ira,Pillai,Female,ira.pillai.cust-19756@example.com,+91-6404237826,Ahmedabad,GJ,India,992381,1986-02-19,2023-04-27 10:18:05,Standard,False,True
19757,CUST-19757,Aditya,Pillai,Male,aditya.pillai.cust-19757@example.com,+91-6706359781,Bengaluru,KA,India,146074,1987-09-26,2023-08-31 14:27:38,Standard,True,True
19758,CUST-19758,Vivaan,Das,Other,vivaan.das.cust-19758@example.com,+91-9473526797,Surat,GJ,India,589609,1962-04-30,2023-02-09 20:08:07,Standard,True,True
19759,CUST-19759,Aadhya,Agarwal,Other,aadhya.agarwal.cust-19759@example.com,+91-6047546783,Coimbatore,TN,India,352456,1985-09-23,2023-08-07 19:06:46,Standard,True,True
19760,CUST-19760,Kiara,Nair,Other,kiara.nair.cust-19760@example.com,+91-7150510640,Lucknow,UP,India,727814,2001-06-25,2025-01-18 12:45:41,Standard,True,True
19761,CUST-19761,Vihaan,Ghosh,Male,vihaan.ghosh.cust-19761@example.com,+91-8089890639,Nagpur,MH,India,207928,1993-01-09,2023-03-25 14:23:00,Standard,True,True
19762,CUST-19762,Anvi,Pillai,Other,anvi.pillai.cust-19762@example.com,+91-9195725007,Coimbatore,TN,India,126810,1979-08-12,2024-10-18 06:26:33,Standard,True,True
19763,CUST-19763,Isha,Das,Other,isha.das.cust-19763@example.com,+91-9056506564,Kanpur,UP,India,182959,1987-07-18,2023-07-11 05:58:47,Standard,True,True
19764,CUST-19764,Ira,Roy,Female,ira.roy.cust-19764@example.com,+91-7134569350,Nagpur,MH,India,150034,1993-04-09,2024-07-16 01:43:24,Standard,True,False
19765,CUST-19765,Anika,Khan,Female,anika.khan.cust-19765@example.com,+91-6306619728,Howrah,WB,India,291587,1976-07-25,2025-08-12 04:56:34,Gold,True,True
19766,CUST-19766,Aaradhya,Mishra,Female,aaradhya.mishra.cust-19766@example.com,+91-6165939497,Hyderabad,TS,India,608197,1976-04-29,2023-09-09 14:04:39,Standard,True,True
19767,CUST-19767,Vivaan,Malhotra,Female,vivaan.malhotra.cust-19767@example.com,+91-7442364738,Surat,GJ,India,100217,1995-08-27,2025-01-14 13:59:26,Platinum,True,True
19768,CUST-19768,Vivaan,Mehta,Male,vivaan.mehta.cust-19768@example.com,+91-7552186405,Pune,MH,India,857014,1977-07-02,2023-12-25 13:06:03,Platinum,True,False
19769,CUST-19769,Sai,Mehta,Female,sai.mehta.cust-19769@example.com,+91-9804422028,Hyderabad,TS,India,123587,1979-10-07,2025-05-16 02:09:55,Standard,True,False
19770,CUST-19770,Yash,Ghosh,Female,yash.ghosh.cust-19770@example.com,+91-9599300023,Secunderabad,TS,India,753642,1979-10-02,2025-02-07 17:36:34,Gold,True,True
19771,CUST-19771,Krishna,Kapoor,Male,krishna.kapoor.cust-19771@example.com,+91-7041143539,Bengaluru,KA,India,246418,2007-02-05,2024-03-07 18:00:37,Standard,True,True
19772,CUST-19772,Riya,Mehta,Female,riya.mehta.cust-19772@example.com,+91-6027124603,Surat,GJ,India,189118,1993-10-06,2023-04-04 16:28:52,Standard,True,True
19773,CUST-19773,Rohan,Das,Female,rohan.das.cust-19773@example.com,+91-9804998023,Indore,MP,India,722340,1979-04-18,2023-09-16 10:02:45,Standard,True,True
19774,CUST-19774,Ayaan,Nair,Male,ayaan.nair.cust-19774@example.com,+91-6324336164,Noida,UP,India,203150,1961-01-05,2025-07-19 14:49:45,Premium,True,True
19775,CUST-19775,Muhammad,Roy,Male,muhammad.roy.cust-19775@example.com,+91-6774529253,Kolkata,WB,India,312314,1971-09-29,2025-08-20 05:49:46,Standard,True,True
19776,CUST-19776,Vivaan,Das,Other,vivaan.das.cust-19776@example.com,+91-7358599682,Lucknow,UP,India,304281,2003-03-11,2023-04-06 13:34:41,Gold,True,True
19777,CUST-19777,Shrishti,Reddy,Male,shrishti.reddy.cust-19777@example.com,+91-6422521893,Mysuru,KA,India,217326,1975-11-25,2024-11-19 08:30:31,Standard,True,True
19778,CUST-19778,Sara,Roy,Other,sara.roy.cust-19778@example.com,+91-6928741236,Howrah,WB,India,919763,1980-09-14,2023-05-13 14:57:29,Standard,True,True
19779,CUST-19779,Rudra,Iyer,Female,rudra.iyer.cust-19779@example.com,+91-9992105012,Secunderabad,TS,India,595496,1990-11-27,2024-10-31 21:07:02,Platinum,True,False
19780,CUST-19780,Nisha,Pillai,Male,nisha.pillai.cust-19780@example.com,+91-9736186310,Jaipur,RJ,India,548126,1972-10-18,2024-10-24 01:50:44,Standard,True,True
19781,CUST-19781,Om,Kapoor,Other,om.kapoor.cust-19781@example.com,+91-8178449603,Mumbai,MH,India,411112,1962-07-19,2025-07-06 19:05:34,Standard,True,True
19782,CUST-19782,Arjun,Mishra,Other,arjun.mishra.cust-19782@example.com,+91-8359228943,Hyderabad,TS,India,471019,1987-08-24,2023-02-04 18:24:05,Gold,False,True
19783,CUST-19783,Muhammad,Sharma,Female,muhammad.sharma.cust-19783@example.com,+91-8837919656,Noida,UP,India,467515,1978-10-01,2024-10-02 13:11:31,Premium,True,True
19784,CUST-19784,Reyansh,Iyer,Other,reyansh.iyer.cust-19784@example.com,+91-7251889016,Secunderabad,TS,India,489778,1987-02-27,2023-12-21 11:57:33,Standard,True,True
19785,CUST-19785,Arjun,Mishra,Male,arjun.mishra.cust-19785@example.com,+91-9149045700,Chennai,TN,India,552272,1972-11-01,2023-07-21 22:17:21,Standard,True,True
19786,CUST-19786,Reyansh,Agarwal,Male,reyansh.agarwal.cust-19786@example.com,+91-6215202004,Coimbatore,TN,India,112800,2000-08-19,2023-07-16 11:37:10,Platinum,True,True
19787,CUST-19787,Om,Kapoor,Female,om.kapoor.cust-19787@example.com,+91-7903067720,Howrah,WB,India,678531,1988-09-09,2024-03-13 03:18:25,Standard,True,False
19788,CUST-19788,Aaradhya,Kapoor,Other,aaradhya.kapoor.cust-19788@example.com,+91-8795574407,Mumbai,MH,India,849157,1985-05-15,2025-04-04 22:52:28,Platinum,True,False
19789,CUST-19789,Sai,Sharma,Female,sai.sharma.cust-19789@example.com,+91-7256719197,Chennai,TN,India,165126,1970-01-29,2023-06-16 06:43:42,Gold,True,True
19790,CUST-19790,Ayaan,Singh,Male,ayaan.singh.cust-19790@example.com,+91-6694415565,Pune,MH,India,568149,1979-05-19,2024-06-15 21:14:11,Gold,True,True
19791,CUST-19791,Aaradhya,Mehta,Other,aaradhya.mehta.cust-19791@example.com,+91-9679436161,Hyderabad,TS,India,973395,1990-11-25,2024-05-11 05:24:22,Standard,True,True
19792,CUST-19792,Prisha,Reddy,Other,prisha.reddy.cust-19792@example.com,+91-8242507458,Mysuru,KA,India,334837,1968-04-24,2024-02-10 13:05:28,Platinum,False,True
19793,CUST-19793,Sara,Nair,Female,sara.nair.cust-19793@example.com,+91-6763379387,Delhi,DL,India,458958,2007-04-11,2023-09-04 08:58:42,Standard,True,True
19794,CUST-19794,Reyansh,Gupta,Other,reyansh.gupta.cust-19794@example.com,+91-8607173020,Indore,MP,India,675840,1997-05-30,2023-01-12 18:30:31,Standard,True,True
19795,CUST-19795,Kiara,Sharma,Female,kiara.sharma.cust-19795@example.com,+91-9315240031,Ahmedabad,GJ,India,254560,2007-05-20,2023-12-11 14:40:45,Standard,True,True
19796,CUST-19796,Ira,Agarwal,Other,ira.agarwal.cust-19796@example.com,+91-9209701735,Noida,UP,India,588645,1990-03-24,2024-03-19 10:33:48,Standard,True,False
19797,CUST-19797,Myra,Ghosh,Female,myra.ghosh.cust-19797@example.com,+91-7822781645,Lucknow,UP,India,870218,1996-06-22,2023-02-20 07:19:30,Standard,False,False
19798,CUST-19798,Myra,Mishra,Other,myra.mishra.cust-19798@example.com,+91-6747244916,Lucknow,UP,India,756401,1996-02-16,2024-01-23 21:23:43,Standard,True,False
19799,CUST-19799,Vihaan,Chopra,Other,vihaan.chopra.cust-19799@example.com,+91-7243947195,Noida,UP,India,264490,1973-06-15,2023-04-02 02:32:53,Standard,False,False
19800,CUST-19800,Sai,Singh,Female,sai.singh.cust-19800@example.com,+91-9479742334,Surat,GJ,India,870238,2004-03-08,2023-07-13 16:57:17,Platinum,True,True
19801,CUST-19801,Reyansh,Verma,Male,reyansh.verma.cust-19801@example.com,+91-7343285943,Noida,UP,India,797368,1993-02-05,2023-01-27 04:35:29,Platinum,True,True
19802,CUST-19802,Kunal,Malhotra,Male,kunal.malhotra.cust-19802@example.com,+91-7107567106,Coimbatore,TN,India,716696,1996-03-22,2025-08-15 03:15:35,Standard,False,True
19803,CUST-19803,Isha,Khan,Male,isha.khan.cust-19803@example.com,+91-7443416853,Kanpur,UP,India,973253,1987-06-12,2024-07-18 04:35:03,Standard,True,False
19804,CUST-19804,Ayaan,Nair,Male,ayaan.nair.cust-19804@example.com,+91-8722042750,Bhopal,MP,India,110973,2001-09-21,2024-09-21 23:37:37,Platinum,True,True
19805,CUST-19805,Sara,Nair,Female,sara.nair.cust-19805@example.com,+91-7662696113,Chennai,TN,India,748306,1990-07-01,2025-02-10 02:38:59,Standard,True,True
19806,CUST-19806,Reyansh,Kapoor,Male,reyansh.kapoor.cust-19806@example.com,+91-9698097166,Pune,MH,India,540496,1996-11-24,2025-05-26 19:24:41,Standard,True,False
19807,CUST-19807,Vivaan,Reddy,Other,vivaan.reddy.cust-19807@example.com,+91-8421496230,Mumbai,MH,India,989350,2002-12-06,2024-12-02 08:09:23,Gold,True,True
19808,CUST-19808,Rudra,Nair,Other,rudra.nair.cust-19808@example.com,+91-7722415573,Noida,UP,India,416847,1989-08-14,2024-07-26 13:08:24,Standard,False,True
19809,CUST-19809,Kiara,Malhotra,Other,kiara.malhotra.cust-19809@example.com,+91-9467062276,Indore,MP,India,745965,1988-03-01,2024-10-19 09:38:03,Premium,True,True
19810,CUST-19810,Anvi,Das,Other,anvi.das.cust-19810@example.com,+91-7639915265,Bhopal,MP,India,718261,1981-09-06,2024-04-23 20:44:26,Standard,True,False
19811,CUST-19811,Atharv,Reddy,Female,atharv.reddy.cust-19811@example.com,+91-6056885188,Nagpur,MH,India,845127,1983-08-13,2025-08-25 15:38:03,Standard,True,True
19812,CUST-19812,Nisha,Kapoor,Male,nisha.kapoor.cust-19812@example.com,+91-7736283260,Kanpur,UP,India,525099,1972-09-13,2023-04-11 18:59:26,Standard,True,True
19813,CUST-19813,Kiara,Roy,Male,kiara.roy.cust-19813@example.com,+91-9840550145,Coimbatore,TN,India,859654,2006-08-31,2024-07-30 03:42:25,Standard,True,True
19814,CUST-19814,Aanya,Pillai,Female,aanya.pillai.cust-19814@example.com,+91-6653927516,Pune,MH,India,832489,1986-07-21,2024-11-18 21:14:16,Standard,True,True
19815,CUST-19815,Shrishti,Reddy,Other,shrishti.reddy.cust-19815@example.com,+91-8834399853,Lucknow,UP,India,838844,1987-10-31,2025-07-05 17:22:34,Standard,True,True
19816,CUST-19816,Om,Roy,Female,om.roy.cust-19816@example.com,+91-6646670610,Coimbatore,TN,India,360458,1990-12-04,2024-06-24 15:34:41,Platinum,True,True
